task_i,task_j,S_ij_km
147,185,-0.295667
147,186,0.727066
147,187,-0.010187
147,188,-3.040045
147,189,1.169419
147,190,1.65776
147,191,5.696647
147,192,0.875391
147,193,-1.206602
147,194,0.666405
147,195,0.45624
147,196,0.465415
147,197,1.097303
147,198,1.121648
147,199,4.552669
147,200,-1.391236
148,149,-0.884472
148,150,-0.026716
148,151,-1.754029
148,152,-2.357332
148,153,-6.151839
148,154,0.964273
148,155,-7.286612
148,156,-1.616436
148,157,-1.599163
148,158,-0.38176
148,159,-4.774914
148,160,-3.294539
148,161,-0.893524
148,162,0.109092
148,163,-2.897895
148,164,-2.070859
148,165,-2.029459
148,166,-0.009316
148,167,-6.967971
148,168,-5.274954
148,169,-9.231418
148,170,0.656975
148,171,-9.573906
148,172,-3.584471
148,173,-0.510216
148,174,-2.413546
148,175,-2.299737
148,176,-1.505876
148,177,-5.978127
148,178,-5.211888
148,179,0.499447
148,180,-1.322951
148,181,-5.767872
148,182,-0.550843
148,183,-2.213373
148,184,-0.104753
148,185,-0.622302
148,186,-3.610513
148,187,0.135593
148,188,-1.689163
148,189,-3.530945
148,190,-0.785842
148,191,-4.347534
148,192,-5.177459
148,193,-7.283021
148,194,-6.340756
148,195,0.353342
148,196,-7.692378
148,197,-4.283554
148,198,-2.459377
148,199,-1.953903
148,200,-11.647052
149,150,1.240229
149,151,1.441254
149,152,0.028568
149,153,-2.279587
149,154,0.973478
149,155,-1.921954
149,156,-0.326881
149,157,3.856059
149,158,3.628377
149,159,-1.475434
149,160,-0.85061
149,161,1.002191
149,162,-0.359201
149,163,0.664653
149,164,2.788087
149,165,2.085548
149,166,2.504618
149,167,-1.628926
149,168,-0.946366
149,169,-5.461738
149,170,-0.276497
149,171,-5.72227
149,172,-0.302213
149,173,2.727411
149,174,0.897002
149,175,0.012335
149,176,1.648746
149,177,-0.515457
149,178,0.105229
149,179,0.603603
149,180,-0.055333
149,181,-1.48256
149,182,4.603052
149,183,0.121028
149,184,-0.011879
149,185,-0.836057
149,186,-0.837912
149,187,-0.084084
149,188,-1.176509
149,189,-1.548791
149,190,-0.274756
149,191,-0.392865
149,192,0.234689
149,193,-2.028998
149,194,-1.727373
149,195,2.440774
149,196,-2.560632
149,197,1.165217
149,198,2.942223
149,199,2.391732
149,200,-7.676754
150,151,5.044458
150,152,0.014262
150,153,-2.661928
150,154,6.714962
150,155,-0.885098
150,156,1.569968
150,157,0.516062
150,158,1.129672
150,159,0.185943
150,160,1.617258
150,161,-0.415402
150,162,6.184447
150,163,0.748419
150,164,1.866566
150,165,-1.821382
150,166,-0.036399
150,167,-2.933858
150,168,1.931365
150,169,-3.729604
150,170,2.556591
150,171,-3.655895
150,172,-1.210416
150,173,-0.039507
150,174,-1.261056
150,175,0.156672
150,176,4.359994
150,177,-0.529095
150,178,0.175709
150,179,5.920172
150,180,2.144085
150,181,-3.481028
150,182,3.384233
150,183,-0.969529
150,184,2.265146
150,185,-0.001038
150,186,0.049764
150,187,6.706467
150,188,0.601565
150,189,1.026108
150,190,2.53496
150,191,-0.144627
150,192,-1.262855
150,193,-2.132491
150,194,-0.688467
150,195,6.970663
150,196,-2.853017
150,197,1.857946
150,198,2.595583
150,199,1.237025
150,200,-4.982456
151,152,2.950572
151,153,3.66407
151,154,-0.605309
151,155,-0.203856
151,156,2.894127
151,157,3.13741
151,158,2.668242
151,159,0.699601
151,160,0.152027
151,161,3.498727
151,162,-1.711621
151,163,7.12577
151,164,0.936156
151,165,3.140378
151,166,6.201203
151,167,-0.724675
151,168,0.549499
151,169,2.601237
151,170,1.391084
151,171,1.391746
151,172,2.410858
151,173,1.468163
151,174,9.102613
151,175,0.598264
151,176,-0.16301
151,177,0.251272
151,178,-0.356906
151,179,-1.143912
151,180,-0.684405
151,181,3.26305
151,182,2.159796
151,183,0.898228
151,184,3.09481
151,185,0.212356
151,186,2.057473
151,187,0.221442
151,188,-1.255926
151,189,2.083835
151,190,3.599685
151,191,6.209414
151,192,1.367986
151,193,-0.783509
151,194,0.488076
151,195,-0.264517
151,196,0.897452
151,197,0.932152
151,198,0.684289
151,199,3.827332
151,200,0.238783
152,153,-3.03603
152,154,3.312294
152,155,-2.097307
152,156,1.699837
152,157,-0.91893
152,158,-0.078848
152,159,-0.31847
152,160,1.275672
152,161,-0.901286
152,162,3.327606
152,163,0.373533
152,164,-0.449905
152,165,-3.146235
152,166,-0.426467
152,167,-4.620685
152,168,1.179581
152,169,-3.869776
152,170,0.309375
152,171,-3.848754
152,172,-1.920246
152,173,-1.378503
152,174,-1.526056
152,175,-1.535021
152,176,1.442575
152,177,-2.246931
152,178,-1.783393
152,179,3.011832
152,180,-1.231985
152,181,-4.231391
152,182,1.512823
152,183,-2.618433
152,184,1.788558
152,185,-0.285503
152,186,-0.334327
152,187,4.678123
152,188,-2.818191
152,189,1.1547
152,190,2.371174
152,191,-0.368074
152,192,-2.89102
152,193,-3.388235
152,194,-1.448978
152,195,3.895084
152,196,-3.800506
152,197,0.004729
152,198,0.683594
152,199,0.421893
152,200,-5.195081
153,154,-0.582382
153,155,4.426018
153,156,-0.203918
153,157,2.33484
153,158,-0.04131
153,159,1.035706
153,160,-2.71336
153,161,-2.443093
153,162,-2.44342
153,163,-0.313102
153,164,2.28961
153,165,-0.481155
153,166,-0.783469
153,167,2.130565
153,168,1.402074
153,169,-0.803945
153,170,-2.700848
153,171,-0.852888
153,172,-0.533551
153,173,-2.113269
153,174,0.19434
153,175,-1.70468
153,176,4.324059
153,177,5.1011
153,178,4.59127
153,179,-1.796322
153,180,-0.461575
153,181,0.060631
153,182,2.675983
153,183,-3.356014
153,184,-1.854233
153,185,-5.619574
153,186,0.317978
153,187,2.390676
153,188,-2.945232
153,189,-0.009024
153,190,0.068384
153,191,-0.196625
153,192,3.421887
153,193,2.597301
153,194,1.428395
153,195,0.853771
153,196,2.230077
153,197,5.92012
153,198,2.4289
153,199,0.863842
153,200,-2.606938
154,155,-3.649606
154,156,2.671482
154,157,1.465153
154,158,3.178885
154,159,-0.375279
154,160,1.755317
154,161,4.0928
154,162,-0.294646
154,163,2.826746
154,164,-0.659904
154,165,2.485401
154,166,6.635213
154,167,-4.049327
154,168,-1.048076
154,169,-3.486575
154,170,1.465655
154,171,-3.950476
154,172,1.020933
154,173,2.084767
154,174,3.877462
154,175,-0.318678
154,176,-1.257551
154,177,-3.195045
154,178,-2.998535
154,179,0.047266
154,180,-1.573827
154,181,-0.623991
154,182,1.939173
154,183,0.096266
154,184,2.76227
154,185,2.541123
154,186,1.153062
154,187,0.394098
154,188,-1.725186
154,189,1.706483
154,190,3.06748
154,191,1.149905
154,192,-2.171731
154,193,-3.786035
154,194,-2.064845
154,195,0.299207
154,196,-3.44968
154,197,-1.873817
154,198,-0.572792
154,199,2.477173
154,200,-6.07506
155,156,2.863482
155,157,-1.20031
155,158,-2.203751
155,159,1.072429
155,160,-3.923332
155,161,-1.610149
155,162,-5.255031
155,163,1.921699
155,164,-1.960157
155,165,-1.530826
155,166,0.617448
155,167,-0.311916
155,168,-1.205515
155,169,2.58492
155,170,-1.456926
155,171,1.302459
155,172,1.564424
155,173,-3.701633
155,174,4.778844
155,175,-1.489652
155,176,-0.024208
155,177,0.097064
155,178,-0.087706
155,179,-4.757084
155,180,-0.556129
155,181,2.478565
155,182,-1.891604
155,183,-3.916503
155,184,-0.153622
155,185,-5.378337
155,186,3.057594
155,187,-0.137184
155,188,-2.747754
155,189,1.12368
155,190,3.70862
155,191,2.130164
155,192,-0.21022
155,193,0.217343
155,194,-0.828538
155,195,-3.312269
155,196,0.611918
155,197,-0.119243
155,198,-1.790098
155,199,-0.365668
155,200,-0.846857
156,157,6.335938
156,158,4.918786
156,159,0.00245
156,160,1.785817
156,161,0.634382
156,162,1.758975
156,163,4.468451
156,164,5.321296
156,165,2.788809
156,166,3.360728
156,167,2.973935
156,168,2.25241
156,169,-2.446291
156,170,-0.870019
156,171,-2.577453
156,172,0.149714
156,173,2.124856
156,174,2.342565
156,175,-0.25291
156,176,3.452652
156,177,4.80451
156,178,4.2443
156,179,2.725714
156,180,0.368257
156,181,0.648166
156,182,8.04204
156,183,-0.546609
156,184,-0.172965
156,185,-1.010527
156,186,-0.050185
156,187,1.218648
156,188,-1.414086
156,189,-0.27509
156,190,-0.00056
156,191,2.98192
156,192,5.082536
156,193,1.291305
156,194,1.284209
156,195,4.710507
156,196,1.591835
156,197,6.551349
156,198,4.814259
156,199,5.803476
156,200,-4.0038
157,158,0.025503
157,159,2.649096
157,160,-1.286806
157,161,2.295656
157,162,-0.061702
157,163,-1.530864
157,164,0.707585
157,165,0.423505
157,166,0.785314
157,167,-0.001181
157,168,-0.717368
157,169,-1.643789
157,170,4.12457
157,171,-2.480292
157,172,3.806649
157,173,0.023541
157,174,2.236327
157,175,3.522554
157,176,3.067868
157,177,-0.284678
157,178,0.628194
157,179,0.434287
157,180,4.150402
157,181,1.436933
157,182,0.142604
157,183,0.930033
157,184,4.563239
157,185,-1.121665
157,186,4.899074
157,187,4.144276
157,188,2.286688
157,189,3.162526
157,190,6.518669
157,191,-0.941903
157,192,0.039427
157,193,-0.20023
157,194,-0.955617
157,195,1.111279
157,196,-1.233431
157,197,0.228214
157,198,0.81225
157,199,-0.363234
157,200,-5.196846
158,159,1.35443
158,160,-0.836097
158,161,1.583965
158,162,2.291774
158,163,-1.141127
158,164,1.136593
158,165,-0.545358
158,166,0.712089
158,167,-1.645687
158,168,-0.969703
158,169,-2.779329
158,170,5.200589
158,171,-3.36437
158,172,1.452196
158,173,-0.074919
158,174,1.394751
158,175,2.218089
158,176,2.878076
158,177,-1.068821
158,178,-0.294482
158,179,1.974323
158,180,3.065419
158,181,-0.871294
158,182,0.322748
158,183,0.451933
158,184,6.024998
158,185,1.049491
158,186,2.518712
158,187,6.09106
158,188,1.704803
158,189,3.321921
158,190,6.140703
158,191,-0.531947
158,192,-0.06074
158,193,-1.745849
158,194,-1.313701
158,195,2.070323
158,196,-2.094134
158,197,-0.085856
158,198,0.985155
158,199,-0.269676
158,200,-5.794061
159,160,-1.222361
159,161,-0.682864
159,162,-2.166545
159,163,2.45775
159,164,2.064414
159,165,0.221631
159,166,2.163741
159,167,-0.630913
159,168,1.172269
159,169,-1.238
159,170,-2.179829
159,171,-1.526501
159,172,-0.162976
159,173,-0.742764
159,174,2.92956
159,175,-1.606609
159,176,0.614153
159,177,1.252078
159,178,0.608449
159,179,-1.435266
159,180,-1.938255
159,181,1.581672
159,182,2.260405
159,183,-2.498007
159,184,-0.635904
159,185,-3.413346
159,186,0.027345
159,187,-0.064098
159,188,-3.697752
159,189,0.19173
159,190,0.156511
159,191,2.851579
159,192,1.776154
159,193,-0.124349
159,194,1.312407
159,195,0.202261
159,196,1.460977
159,197,2.373762
159,198,1.972165
159,199,3.257437
159,200,-3.285849
160,161,-1.002068
160,162,0.895018
160,163,0.420819
160,164,-1.236778
160,165,-3.439068
160,166,0.145841
160,167,-5.572762
160,168,-1.09495
160,169,-3.645499
160,170,0.177684
160,171,-4.006347
160,172,-2.237694
160,173,-2.000578
160,174,-0.342958
160,175,-2.437079
160,176,-0.711313
160,177,-3.723244
160,178,-3.452988
160,179,0.67865
160,180,-2.310325
160,181,-4.135254
160,182,-0.243663
160,183,-3.329224
160,184,3.313868
160,185,1.379934
160,186,-0.824351
160,187,2.909854
160,188,-3.642526
160,189,1.998686
160,190,4.815134
160,191,0.941256
160,192,-3.559086
160,193,-4.66371
160,194,-2.401546
160,195,0.849828
160,196,-4.402402
160,197,-1.913629
160,198,-0.36025
160,199,-0.006173
160,200,-5.711199
161,162,1.795218
161,163,-0.680756
161,164,4.480714
161,165,-0.038948
161,166,0.337063
161,167,-1.314611
161,168,-0.57271
161,169,-5.020583
161,170,1.325013
161,171,-5.218259
161,172,-0.643508
161,173,0.912661
161,174,-0.42169
161,175,0.850172
161,176,5.298851
161,177,0.273651
161,178,1.103972
161,179,2.670777
161,180,3.482312
161,181,-2.354213
161,182,3.467453
161,183,0.065837
161,184,1.179079
161,185,-1.423243
161,186,-0.346087
161,187,2.911166
161,188,1.748279
161,189,-0.31756
161,190,1.024103
161,191,-0.191066
161,192,0.613278
161,193,-1.895234
161,194,-1.342957
161,195,5.535212
161,196,-2.423445
161,197,2.154661
161,198,3.623454
161,199,1.074209
161,200,-7.180332
162,163,2.644701
162,164,-2.132678
162,165,-0.02103
162,166,4.685275
162,167,-6.008222
162,168,-2.412973
162,169,-4.454824
162,170,0.718705
162,171,-4.990109
162,172,-1.287505
162,173,0.582373
162,174,2.01903
162,175,-2.049551
162,176,-2.475331
162,177,-4.910964
162,178,-4.69876
162,179,-0.056984
162,180,-2.864957
162,181,-2.912108
162,182,1.072741
162,183,-1.782766
162,184,2.996978
162,185,3.907367
162,186,-0.899312
162,187,0.46023
162,188,-3.164775
162,189,1.337427
162,190,3.727839
162,191,0.409105
162,192,-4.021064
162,193,-5.622965
162,194,-3.649812
162,195,-0.189969
162,196,-5.180649
162,197,-3.409956
162,198,-1.944733
162,199,1.429802
162,200,-6.867039
163,164,-0.550576
163,165,-3.14664
163,166,-0.48658
163,167,-2.787113
163,168,1.648007
163,169,0.762106
163,170,2.521198
163,171,0.789491
163,172,-0.047431
163,173,-2.061457
163,174,-0.13552
163,175,-0.531976
163,176,4.439128
163,177,-0.103397
163,178,0.675655
163,179,1.855852
163,180,1.021025
163,181,-2.243407
163,182,0.051666
163,183,-2.465007
163,184,5.438939
163,185,1.527785
163,186,2.44107
163,187,9.530389
163,188,-0.888131
163,189,4.211127
163,190,7.942254
163,191,0.024672
163,192,-1.969457
163,193,-0.373658
163,194,-0.135859
163,195,2.637887
163,196,-1.749768
163,197,1.227102
163,198,0.448029
163,199,-0.455924
163,200,0.22893
164,165,3.42134
164,166,2.953077
164,167,-1.096629
164,168,-0.889595
164,169,-2.318005
164,170,5.21708
164,171,-3.146553
164,172,6.189917
164,173,0.722688
164,174,5.10052
164,175,2.897503
164,176,0.819186
164,177,-1.265414
164,178,-0.677826
164,179,-1.472155
164,180,2.0863
164,181,4.043059
164,182,0.346364
164,183,1.390131
164,184,3.778102
164,185,-1.430695
164,186,4.929936
164,187,1.100555
164,188,3.156767
164,189,1.604932
164,190,5.838975
164,191,-0.508025
164,192,-0.436255
164,193,-1.075836
164,194,-1.221534
164,195,-0.554812
164,196,-1.755303
164,197,-0.682517
164,198,-0.000286
164,199,0.605838
164,200,-5.829039
165,166,-1.016467
165,167,0.68654
165,168,-2.065073
165,169,-4.219651
165,170,3.303044
165,171,-4.857534
165,172,1.201777
165,173,-0.695518
165,174,0.161626
165,175,2.450228
165,176,6.697436
165,177,0.969056
165,178,2.098666
165,179,0.627984
165,180,7.698256
165,181,-0.496163
165,182,1.194764
165,183,0.193185
165,184,2.721669
165,185,-2.915791
165,186,1.612058
165,187,3.386682
165,188,5.033955
165,189,0.523671
165,190,3.348
165,191,-2.644248
165,192,1.384347
165,193,-0.832906
165,194,-2.094746
165,195,3.400922
165,196,-1.817836
165,197,1.911748
165,198,2.01163
165,199,-1.343606
165,200,-7.411339
166,167,-0.864721
166,168,1.661191
166,169,-1.896303
166,170,4.064412
166,171,-1.961605
166,172,0.524785
166,173,0.168643
166,174,-0.177183
166,175,1.740987
166,176,6.592078
166,177,1.639373
166,178,2.35953
166,179,4.669705
166,180,4.475506
166,181,-1.742382
166,182,2.388906
166,183,0.06267
166,184,3.628024
166,185,-0.178827
166,186,1.977918
166,187,8.209593
166,188,2.742118
166,189,2.872698
166,190,4.423034
166,191,-0.096641
166,192,0.477172
166,193,-0.07248
166,194,1.23542
166,195,5.714076
166,196,-0.828566
166,197,3.727703
166,198,3.42092
166,199,0.592065
166,200,-3.860863
167,168,-2.441313
167,169,-2.685942
167,170,-0.390432
167,171,-3.707474
167,172,3.282216
167,173,-3.160188
167,174,1.82171
167,175,-0.55578
167,176,-0.044987
167,177,-0.093145
167,178,0.095442
167,179,-5.199387
167,180,0.696767
167,181,3.820036
167,182,-0.983215
167,183,-2.979076
167,184,-0.845373
167,185,-6.597102
167,186,2.854117
167,187,-1.637202
167,188,-0.237811
167,189,-1.502058
167,190,3.582812
167,191,-2.4786
167,192,0.137122
167,193,0.418087
167,194,-1.854951
167,195,-3.290317
167,196,-0.645006
167,197,0.000335
167,198,-1.273587
167,199,-1.099692
167,200,-6.315919
168,169,0.532791
168,170,-1.058748
168,171,-0.036762
168,172,0.089443
168,173,-2.281554
168,174,3.002491
168,175,-1.536698
168,176,0.174034
168,177,-0.830796
168,178,-0.959756
168,179,-2.131315
168,180,-1.841496
168,181,-0.603676
168,182,-0.816669
168,183,-3.119701
168,184,1.322071
168,185,-2.454266
168,186,1.431383
168,187,1.493611
168,188,-3.636134
168,189,3.263428
168,190,3.114899
168,191,2.349336
168,192,-0.52021
168,193,-1.58248
168,194,-0.036963
168,195,-1.187633
168,196,-0.596529
168,197,-0.121311
168,198,-0.380376
168,199,0.482312
168,200,-2.249226
169,170,-5.921033
169,171,0.009125
169,172,-3.18054
169,173,-5.239526
169,174,-0.06716
169,175,-5.263683
169,176,0.288452
169,177,0.653469
169,178,-0.121938
169,179,-4.209226
169,180,-4.745626
169,181,-1.564538
169,182,-0.862445
169,183,-6.863192
169,184,-4.333404
169,185,-7.517516
169,186,-1.850449
169,187,0.885203
169,188,-7.076087
169,189,-1.8877
169,190,-1.79931
169,191,0.131746
169,192,-1.102548
169,193,-0.842439
169,194,-0.670964
169,195,-1.869311
169,196,0.199669
169,197,1.631074
169,198,-1.559322
169,199,-0.473168
169,200,-0.090041
170,171,-6.142864
170,172,-0.696648
170,173,2.583704
170,174,1.046282
170,175,-0.289439
170,176,3.151728
170,177,1.002736
170,178,1.850506
170,179,1.549236
170,180,1.089303
170,181,-1.377587
170,182,6.864211
170,183,0.043346
170,184,-0.351334
170,185,0.283853
170,186,-1.493064
170,187,-0.163799
170,188,-0.045883
170,189,-2.253357
170,190,-0.74372
170,191,-0.580884
170,192,1.49485
170,193,-1.979846
170,194,-2.032609
170,195,3.864991
170,196,-2.359051
170,197,2.982703
170,198,3.275208
170,199,3.189031
170,200,-7.913872
171,172,-3.520214
171,173,-5.697613
171,174,0.183095
171,175,-5.65808
171,176,-0.461785
171,177,-0.449418
171,178,-1.104095
171,179,-4.746864
171,180,-5.338705
171,181,-2.179952
171,182,-1.814683
171,183,-7.257517
171,184,-4.373969
171,185,-7.596078
171,186,-2.1413
171,187,0.460663
171,188,-7.592224
171,189,-1.866792
171,190,-1.87834
171,191,0.326908
171,192,-2.162586
